,Hawk,Dove
0,0.001,0.999
1,0.002,0.998
2,0.004,0.996
3,0.008,0.992
4,0.016,0.984
5,0.032,0.968
6,0.064,0.9359999999999999
7,0.122,0.878
8,0.228,0.772
9,0.41,0.5900000000000001
10,0.64,0.36
11,0.866,0.134
12,0.784219001610306,0.215780998389694
13,0.6878612716763006,0.3121387283236994
14,0.914,0.08599999999999997
15,0.8519793459552496,0.1480206540447504
16,0.7649842271293376,0.23501577287066244
17,0.6652482269503546,0.33475177304964543
18,0.882,0.118
19,0.806873977086743,0.19312602291325698
20,0.7134416543574594,0.28655834564254057
21,0.616822429906542,0.383177570093458
22,0.874,0.126
23,0.7967741935483871,0.20322580645161292
24,0.7021897810218978,0.2978102189781022
25,0.6,0.4
26,0.864,0.136
27,0.7813504823151125,0.2186495176848875
28,0.6857962697274032,0.31420373027259685
29,0.898,0.10199999999999998
30,0.8285714285714286,0.17142857142857137
31,0.7397881996974282,0.26021180030257185
32,0.6424657534246575,0.3575342465753425
33,0.896,0.10399999999999998
34,0.8257956448911222,0.17420435510887777
35,0.7348484848484849,0.26515151515151514
36,0.6341127922971114,0.36588720770288863
37,0.874,0.126
38,0.7964458804523424,0.20355411954765756
39,0.7008797653958945,0.29912023460410553
40,0.916,0.08399999999999996
41,0.8549222797927462,0.14507772020725385
42,0.7715179968701096,0.22848200312989042
43,0.671919770773639,0.32808022922636104
44,0.872,0.128
45,0.7938808373590982,0.2061191626409018
46,0.7004341534008683,0.29956584659913166
47,0.906,0.09399999999999997
48,0.8404074702886248,0.15959252971137516
49,0.7527047913446677,0.24729520865533228
50,0.6536312849162011,0.34636871508379885
51,0.888,0.11199999999999999
52,0.8154859967051071,0.18451400329489287
53,0.7226386806596702,0.2773613193403298
54,0.6243243243243243,0.3756756756756757
55,0.866,0.134
56,0.7862838915470495,0.21371610845295053
57,0.6911976911976911,0.30880230880230886
58,0.9,0.09999999999999998
59,0.8316498316498316,0.16835016835016836
60,0.74079754601227,0.25920245398773
61,0.640387275242047,0.35961272475795303
62,0.886,0.11399999999999999
63,0.812807881773399,0.18719211822660098
64,0.7168674698795181,0.2831325301204819
65,0.94,0.06000000000000005
66,0.8926654740608229,0.10733452593917714
67,0.8208955223880597,0.17910447761194026
68,0.7293233082706767,0.2706766917293233
69,0.6327913279132791,0.3672086720867209
70,0.874,0.126
71,0.797427652733119,0.202572347266881
72,0.7014705882352941,0.29852941176470593
73,0.6013333333333334,0.3986666666666666
74,0.824,0.17600000000000005
75,0.7357357357357357,0.2642642642642643
76,0.6364883401920439,0.3635116598079561
77,0.864,0.136
78,0.7827476038338658,0.21725239616613423
79,0.6826783114992722,0.31732168850072784
80,0.908,0.09199999999999997
81,0.8438030560271647,0.15619694397283534
82,0.7546875,0.24531250000000004
83,0.6569037656903766,0.34309623430962344
84,0.878,0.122
85,0.8006535947712419,0.19934640522875813
86,0.7050147492625368,0.2949852507374632
87,0.601889338731444,0.398110661268556
88,0.84,0.16000000000000003
89,0.7515527950310559,0.24844720496894412
90,0.6507713884992987,0.3492286115007013
91,0.894,0.10599999999999998
92,0.824793388429752,0.17520661157024797
93,0.7317073170731707,0.2682926829268293
94,0.6350067842605156,0.3649932157394844
95,0.874,0.126
96,0.7954545454545454,0.20454545454545459
97,0.6998535871156661,0.30014641288433386
98,0.922,0.07799999999999996
99,0.8643478260869565,0.13565217391304352
100,0.7841269841269841,0.21587301587301588
