,Hawk,Dove
0,0.001,0.999
1,0.002,0.998
2,0.004,0.996
3,0.008,0.992
4,0.016,0.984
5,0.032,0.968
6,0.06,0.94
7,0.114,0.886
8,0.214,0.786
9,0.366,0.634
10,0.596,0.404
11,0.85,0.15000000000000002
12,0.765990639625585,0.234009360374415
13,0.6685472496473907,0.33145275035260935
14,0.894,0.10599999999999998
15,0.8230383973288815,0.1769616026711185
16,0.7326283987915407,0.26737160120845926
17,0.6333789329685362,0.3666210670314638
18,0.858,0.14200000000000002
19,0.7756714060031595,0.22432859399684046
20,0.6785714285714286,0.3214285714285714
21,0.5796344647519582,0.42036553524804177
22,0.822,0.17800000000000005
23,0.7303030303030303,0.26969696969696966
24,0.6311475409836066,0.3688524590163934
25,0.854,0.14600000000000002
26,0.7708006279434851,0.22919937205651486
27,0.6732954545454546,0.3267045454545454
28,0.912,0.08799999999999997
29,0.8490566037735849,0.15094339622641506
30,0.7662538699690402,0.2337461300309598
31,0.6676136363636364,0.33238636363636365
32,0.5680933852140078,0.43190661478599224
33,0.828,0.17200000000000004
34,0.7389984825493171,0.2610015174506829
35,0.6425648021828103,0.3574351978171897
36,0.872,0.128
37,0.7942122186495176,0.20578778135048237
38,0.7005813953488372,0.29941860465116277
39,0.6047430830039525,0.3952569169960475
40,0.834,0.16600000000000004
41,0.7434312210200927,0.25656877897990726
42,0.6455172413793103,0.3544827586206897
43,0.88,0.12
44,0.803921568627451,0.196078431372549
45,0.7090103397341211,0.2909896602658789
46,0.612,0.388
47,0.844,0.15600000000000003
48,0.7570093457943925,0.2429906542056075
49,0.6606145251396648,0.3393854748603352
50,0.882,0.118
51,0.8065573770491803,0.1934426229508197
52,0.7142857142857143,0.2857142857142857
53,0.6181575433911882,0.3818424566088118
54,0.852,0.14800000000000002
55,0.768025078369906,0.23197492163009403
56,0.6713881019830028,0.3286118980169972
57,0.89,0.10999999999999999
58,0.8184818481848185,0.1815181518151815
59,0.7254901960784313,0.27450980392156865
60,0.6308724832214765,0.3691275167785235
61,0.864,0.136
62,0.782051282051282,0.21794871794871795
63,0.6863309352517986,0.31366906474820144
64,0.5879265091863517,0.4120734908136483
65,0.844,0.15600000000000003
66,0.758887171561051,0.241112828438949
67,0.6624825662482566,0.33751743375174337
68,0.872,0.128
69,0.7932148626817448,0.2067851373182552
70,0.6960352422907489,0.30396475770925113
71,0.6020942408376964,0.39790575916230364
72,0.852,0.14800000000000002
73,0.7672955974842768,0.23270440251572322
74,0.672752808988764,0.327247191011236
75,0.898,0.10199999999999998
76,0.8294314381270903,0.1705685618729097
77,0.7405159332321699,0.2594840667678301
78,0.6433470507544582,0.3566529492455418
79,0.866,0.134
80,0.7859424920127795,0.21405750798722045
81,0.6875,0.3125
82,0.5903141361256544,0.4096858638743456
83,0.848,0.15200000000000002
84,0.7639751552795031,0.2360248447204969
85,0.6657263751763046,0.3342736248236954
86,0.89,0.10999999999999999
87,0.8175787728026535,0.18242122719734655
88,0.724812030075188,0.275187969924812
89,0.6239782016348774,0.3760217983651226
90,0.856,0.14400000000000002
91,0.7717908082408875,0.22820919175911247
92,0.6742532005689901,0.3257467994310099
93,0.896,0.10399999999999998
94,0.8257956448911222,0.17420435510887777
95,0.7364457831325302,0.2635542168674698
96,0.639344262295082,0.360655737704918
97,0.878,0.122
98,0.802907915993538,0.19709208400646205
99,0.7088235294117647,0.29117647058823526
100,0.6096256684491979,0.39037433155080214
