,Hawk,Dove
0,0.001,0.999
1,0.002,0.998
2,0.004,0.996
3,0.008,0.992
4,0.016,0.984
5,0.03,0.97
6,0.06,0.94
7,0.114,0.886
8,0.212,0.788
9,0.388,0.612
10,0.636,0.364
11,0.542713567839196,0.457286432160804
12,0.46054181389870436,0.5394581861012957
13,0.3939393939393939,0.6060606060606061
14,0.634,0.366
15,0.5402010050251256,0.4597989949748744
16,0.4613583138173302,0.5386416861826697
17,0.3984375,0.6015625
18,0.64,0.36
19,0.5477386934673367,0.4522613065326633
20,0.47017543859649125,0.5298245614035088
21,0.4051627384960718,0.5948372615039281
22,0.3475877192982456,0.6524122807017544
23,0.56,0.43999999999999995
24,0.4768133174791914,0.5231866825208086
25,0.4118967452300786,0.5881032547699214
26,0.35557986870897157,0.6444201312910285
27,0.594,0.406
28,0.5090689238210399,0.49093107617896015
29,0.44013683010262256,0.5598631698973775
30,0.38596491228070173,0.6140350877192983
31,0.618,0.382
32,0.528976572133169,0.47102342786683105
33,0.44339622641509435,0.5566037735849056
34,0.3852097130242826,0.6147902869757174
35,0.622,0.378
36,0.5286783042394015,0.47132169576059846
37,0.4485981308411215,0.5514018691588785
38,0.3818589025755879,0.6181410974244121
39,0.3249727371864776,0.6750272628135223
40,0.532,0.46799999999999997
41,0.451348182883939,0.548651817116061
42,0.38175675675675674,0.6182432432432432
43,0.616,0.384
44,0.5259259259259259,0.4740740740740741
45,0.4495944380069525,0.5504055619930475
46,0.3870967741935484,0.6129032258064516
47,0.624,0.376
48,0.53,0.47
49,0.45093457943925236,0.5490654205607477
50,0.3840985442329227,0.6159014557670772
51,0.32751091703056767,0.6724890829694323
52,0.552,0.44799999999999995
53,0.4735605170387779,0.5264394829612221
54,0.40451977401129946,0.5954802259887005
55,0.34934497816593885,0.6506550218340612
56,0.578,0.42200000000000004
57,0.49278846153846156,0.5072115384615384
58,0.4253393665158371,0.5746606334841629
59,0.69,0.31000000000000005
60,0.5931758530183727,0.4068241469816273
61,0.5090470446320868,0.49095295536791317
62,0.4290697674418605,0.5709302325581396
63,0.37045203969129,0.62954796030871
64,0.594,0.406
65,0.5096618357487923,0.4903381642512077
66,0.43171296296296297,0.568287037037037
67,0.3719646799116998,0.6280353200883002
68,0.602,0.398
69,0.5181598062953995,0.4818401937046005
70,0.43953488372093025,0.5604651162790697
71,0.3759733036707453,0.6240266963292547
72,0.614,0.386
73,0.5269607843137255,0.4730392156862745
74,0.4532871972318339,0.546712802768166
75,0.40021929824561403,0.5997807017543859
76,0.666,0.33399999999999996
77,0.5701415701415702,0.4298584298584298
78,0.48502994011976047,0.5149700598802396
79,0.41676104190260477,0.5832389580973952
80,0.35824175824175825,0.6417582417582417
81,0.61,0.39
82,0.5266990291262136,0.4733009708737864
83,0.4416961130742049,0.558303886925795
84,0.37472035794183445,0.6252796420581656
85,0.602,0.398
86,0.5092478421701603,0.4907521578298397
87,0.4330254041570439,0.5669745958429562
88,0.3706992230854606,0.6293007769145393
89,0.602,0.398
90,0.5146341463414634,0.4853658536585366
91,0.44457142857142856,0.5554285714285714
92,0.38084632516703787,0.6191536748329621
93,0.626,0.374
94,0.533083645443196,0.466916354556804
95,0.44799054373522457,0.5520094562647755
96,0.38962472406181015,0.6103752759381899
97,0.628,0.372
98,0.5424354243542435,0.4575645756457565
99,0.4618096357226792,0.5381903642773208
100,0.39776536312849164,0.6022346368715084
