,Hawk,Dove
0,0.001,0.999
1,0.002,0.998
2,0.004,0.996
3,0.008,0.992
4,0.016,0.984
5,0.032,0.968
6,0.064,0.9359999999999999
7,0.128,0.872
8,0.232,0.768
9,0.41,0.5900000000000001
10,0.3558951965065502,0.6441048034934498
11,0.59,0.41000000000000003
12,0.5012165450121655,0.4987834549878345
13,0.43552036199095023,0.5644796380090498
14,0.37980241492864986,0.6201975850713501
15,0.602,0.398
16,0.5122549019607843,0.48774509803921573
17,0.43387470997679817,0.5661252900232019
18,0.3755506607929515,0.6244493392070485
19,0.596,0.404
20,0.5042944785276073,0.49570552147239266
21,0.4370034052213394,0.5629965947786606
22,0.37858719646799116,0.6214128035320088
23,0.612,0.388
24,0.5192069392812887,0.4807930607187113
25,0.44328703703703703,0.556712962962963
26,0.3838495575221239,0.6161504424778761
27,0.63,0.37
28,0.5363408521303258,0.4636591478696742
29,0.4617169373549884,0.5382830626450116
30,0.39776536312849164,0.6022346368715084
31,0.33953997809419495,0.660460021905805
32,0.542,0.45799999999999996
33,0.4624413145539906,0.5375586854460094
34,0.40420819490586934,0.5957918050941307
35,0.65,0.35
36,0.5564005069708492,0.4435994930291508
37,0.48130841121495327,0.5186915887850467
38,0.4155405405405405,0.5844594594594594
39,0.666,0.33399999999999996
40,0.5679172056921087,0.4320827943078913
41,0.4801920768307323,0.5198079231692677
42,0.4144144144144144,0.5855855855855856
43,0.35956284153005463,0.6404371584699453
44,0.572,0.42800000000000005
45,0.493491124260355,0.506508875739645
46,0.4264705882352941,0.5735294117647058
47,0.3671444321940463,0.6328555678059538
48,0.598,0.402
49,0.508557457212714,0.49144254278728605
50,0.43707093821510296,0.562929061784897
51,0.3799559471365639,0.6200440528634361
52,0.614,0.386
53,0.5263803680981595,0.47361963190184053
54,0.4462616822429907,0.5537383177570093
55,0.3864894795127353,0.6135105204872646
56,0.612,0.388
57,0.5215782983970407,0.47842170160295927
58,0.44042056074766356,0.5595794392523364
59,0.38257993384785005,0.61742006615215
60,0.626,0.374
61,0.5359801488833746,0.46401985111662536
62,0.4567757009345794,0.5432242990654206
63,0.3995584988962472,0.6004415011037527
64,0.644,0.356
65,0.5487959442332065,0.45120405576679345
66,0.4694835680751174,0.5305164319248826
67,0.40202702702702703,0.597972972972973
68,0.3471615720524017,0.6528384279475983
69,0.58,0.42000000000000004
70,0.49760765550239233,0.5023923444976077
71,0.42514285714285716,0.5748571428571428
72,0.37089715536105033,0.6291028446389497
73,0.614,0.386
74,0.5269607843137255,0.4730392156862745
75,0.45265588914549654,0.5473441108545034
76,0.39111111111111113,0.6088888888888888
77,0.618,0.382
78,0.5254658385093167,0.4745341614906833
79,0.4470314318975553,0.5529685681024448
80,0.3835005574136009,0.6164994425863991
81,0.626,0.374
82,0.5354037267080746,0.46459627329192543
83,0.4586728754365541,0.5413271245634459
84,0.38895152198421645,0.6110484780157835
85,0.638,0.362
86,0.5429292929292929,0.45707070707070707
87,0.464327485380117,0.5356725146198831
88,0.39503386004514673,0.6049661399548533
89,0.636,0.364
90,0.5404040404040404,0.45959595959595956
91,0.46386946386946387,0.5361305361305362
92,0.4013377926421405,0.5986622073578596
93,0.642,0.358
94,0.5439490445859873,0.45605095541401275
95,0.46108490566037735,0.5389150943396226
96,0.3937007874015748,0.6062992125984252
97,0.646,0.354
98,0.5518987341772152,0.44810126582278476
99,0.46737841043890865,0.5326215895610913
100,0.40044994375703036,0.5995500562429696
